T020;B0003;;;;;;;;;;;;;;;;;;;;;;;
T020;B0116;;;;;;;;;;;;;;;;;;;;;;;
T020;B0099;;;;;;;;;;;;;;;;;;;;;;;
T020;B0084;;;;;;;;;;;;;;;;;;;;;;;
T020;B0005;;;;;;;;;;;;;;;;;;;;;;;
T020;B0090;;;;;;;;;;;;;;;;;;;;;;;
T020;B0119;;;;;;;;;;;;;;;;;;;;;;;
T020;B0081;;;;;;;;;;;;;;;;;;;;;;;
T020;B0002;;;;;;;;;;;;;;;;;;;;;;;
T020;B0004;;;;;;;;;;;;;;;;;;;;;;;
T020;B0017;;;;;;;;;;;;;;;;;;;;;;;
T020;B0095;;;;;;;;;;;;;;;;;;;;;;;
T020;B0085;;;;;;;;;;;;;;;;;;;;;;;
T020;B0086;;;;;;;;;;;;;;;;;;;;;;;
T020;B0115;;;;;;;;;;;;;;;;;;;;;;;
T020;B0049;;;;;;;;;;;;;;;;;;;;;;;
T020;B0082;;;;;;;;;;;;;;;;;;;;;;;
T021;B0016;;;;;;;;;;;;;;;;;;;;;;;
T021;B0097;;;;;;;;;;;;;;;;;;;;;;;
T021;B0049;;;;;;;;;;;;;;;;;;;;;;;
T022;B0016;;;;;;;;;;;;;;;;;;;;;;;
T022;B0097;;;;;;;;;;;;;;;;;;;;;;;
T022;B0049;;;;;;;;;;;;;;;;;;;;;;;
T023;B0089;;;;;;;;;;;;;;;;;;;;;;;
T023;B0037;;;;;;;;;;;;;;;;;;;;;;;
T023;B0036;;;;;;;;;;;;;;;;;;;;;;;
T023;B0009;;;;;;;;;;;;;;;;;;;;;;;
T023;B0007;;;;;;;;;;;;;;;;;;;;;;;
T023;B0023;;;;;;;;;;;;;;;;;;;;;;;
T024;B0089;;;;;;;;;;;;;;;;;;;;;;;
T024;B0037;;;;;;;;;;;;;;;;;;;;;;;
T024;B0036;;;;;;;;;;;;;;;;;;;;;;;
T024;B0009;;;;;;;;;;;;;;;;;;;;;;;
T024;B0007;;;;;;;;;;;;;;;;;;;;;;;
T024;B0023;;;;;;;;;;;;;;;;;;;;;;;
T025;B0089;;;;;;;;;;;;;;;;;;;;;;;
T025;B0009;;;;;;;;;;;;;;;;;;;;;;;
T025;B0098;;;;;;;;;;;;;;;;;;;;;;;
T025;B0036;;;;;;;;;;;;;;;;;;;;;;;
T025;B0007;;;;;;;;;;;;;;;;;;;;;;;
T026;B0089;;;;;;;;;;;;;;;;;;;;;;;
T026;B0036;;;;;;;;;;;;;;;;;;;;;;;
T026;B0037;;;;;;;;;;;;;;;;;;;;;;;
T026;B0009;;;;;;;;;;;;;;;;;;;;;;;
T026;B0050;;;;;;;;;;;;;;;;;;;;;;;
T026;B0059;;;;;;;;;;;;;;;;;;;;;;;
T027;B0089;;;;;;;;;;;;;;;;;;;;;;;
T027;B0036;;;;;;;;;;;;;;;;;;;;;;;
T027;B0037;;;;;;;;;;;;;;;;;;;;;;;
T027;B0009;;;;;;;;;;;;;;;;;;;;;;;
T027;B0050;;;;;;;;;;;;;;;;;;;;;;;
T027;B0059;;;;;;;;;;;;;;;;;;;;;;;
T028;B0024;;;;;;;;;;;;;;;;;;;;;;;
T028;B0032;;;;;;;;;;;;;;;;;;;;;;;
T028;B0120;;;;;;;;;;;;;;;;;;;;;;;
T028;B0044;;;;;;;;;;;;;;;;;;;;;;;
T029;B0024;;;;;;;;;;;;;;;;;;;;;;;
T029;B0121;;;;;;;;;;;;;;;;;;;;;;;
T030;B0025;;;;;;;;;;;;;;;;;;;;;;;
T030;B0023;;;;;;;;;;;;;;;;;;;;;;;
T030;B0122;;;;;;;;;;;;;;;;;;;;;;;
T030;B0050;;;;;;;;;;;;;;;;;;;;;;;
T030;B0007;;;;;;;;;;;;;;;;;;;;;;;
T030;B0009;;;;;;;;;;;;;;;;;;;;;;;
T030;B0036;;;;;;;;;;;;;;;;;;;;;;;
T031;B0025;;;;;;;;;;;;;;;;;;;;;;;
T031;B0023;;;;;;;;;;;;;;;;;;;;;;;
T031;B0122;;;;;;;;;;;;;;;;;;;;;;;
T031;B0050;;;;;;;;;;;;;;;;;;;;;;;
T031;B0007;;;;;;;;;;;;;;;;;;;;;;;
T031;B0009;;;;;;;;;;;;;;;;;;;;;;;
T031;B0036;;;;;;;;;;;;;;;;;;;;;;;
T032;B0025;;;;;;;;;;;;;;;;;;;;;;;
T032;B0123;;;;;;;;;;;;;;;;;;;;;;;
T032;B0052;;;;;;;;;;;;;;;;;;;;;;;
T033;B0025;;;;;;;;;;;;;;;;;;;;;;;
T033;B0077;;;;;;;;;;;;;;;;;;;;;;;
T033;B0107;;;;;;;;;;;;;;;;;;;;;;;
T033;B0096;;;;;;;;;;;;;;;;;;;;;;;
T033;B0059;;;;;;;;;;;;;;;;;;;;;;;
T033;B0010;;;;;;;;;;;;;;;;;;;;;;;
T033;B0031;;;;;;;;;;;;;;;;;;;;;;;
T033;B0117;;;;;;;;;;;;;;;;;;;;;;;
T034;B0025;;;;;;;;;;;;;;;;;;;;;;;
T035;B0025;;;;;;;;;;;;;;;;;;;;;;;
T035;B0023;;;;;;;;;;;;;;;;;;;;;;;
T035;B0009;;;;;;;;;;;;;;;;;;;;;;;
T035;B0050;;;;;;;;;;;;;;;;;;;;;;;
T035;B0036;;;;;;;;;;;;;;;;;;;;;;;
T035;B0068;;;;;;;;;;;;;;;;;;;;;;;
T035;B0037;;;;;;;;;;;;;;;;;;;;;;;
T035;B0124;;;;;;;;;;;;;;;;;;;;;;;
T035;B0125;;;;;;;;;;;;;;;;;;;;;;;
T036;B0025;;;;;;;;;;;;;;;;;;;;;;;
T036;B0052;;;;;;;;;;;;;;;;;;;;;;;
T037;B0025;;;;;;;;;;;;;;;;;;;;;;;
T037;B0126;;;;;;;;;;;;;;;;;;;;;;;
T038;B0025;;;;;;;;;;;;;;;;;;;;;;;
T038;B0126;;;;;;;;;;;;;;;;;;;;;;;
T039;B0025;;;;;;;;;;;;;;;;;;;;;;;
T039;B0077;;;;;;;;;;;;;;;;;;;;;;;
T039;B0013;;;;;;;;;;;;;;;;;;;;;;;
T039;B0052;;;;;;;;;;;;;;;;;;;;;;;
T039;B0059;;;;;;;;;;;;;;;;;;;;;;;
T039;B0061;;;;;;;;;;;;;;;;;;;;;;;
T039;B0068;;;;;;;;;;;;;;;;;;;;;;;
T039;B0125;;;;;;;;;;;;;;;;;;;;;;;
T040;B0127;;;;;;;;;;;;;;;;;;;;;;;
T040;B0101;;;;;;;;;;;;;;;;;;;;;;;
T040;B0100;;;;;;;;;;;;;;;;;;;;;;;
T040;B0059;;;;;;;;;;;;;;;;;;;;;;;
T041;B0128;;;;;;;;;;;;;;;;;;;;;;;
T041;B0129;;;;;;;;;;;;;;;;;;;;;;;
T041;B0068;;;;;;;;;;;;;;;;;;;;;;;
T041;B0052;;;;;;;;;;;;;;;;;;;;;;;
T041;B0025;;;;;;;;;;;;;;;;;;;;;;;
T041;B0023;;;;;;;;;;;;;;;;;;;;;;;
T041;B0050;;;;;;;;;;;;;;;;;;;;;;;
T041;B0007;;;;;;;;;;;;;;;;;;;;;;;
T041;B0009;;;;;;;;;;;;;;;;;;;;;;;
T042;B0128;;;;;;;;;;;;;;;;;;;;;;;
T042;B0022;;;;;;;;;;;;;;;;;;;;;;;
T042;B0123;;;;;;;;;;;;;;;;;;;;;;;
T042;B0045;;;;;;;;;;;;;;;;;;;;;;;
T043;B0128;;;;;;;;;;;;;;;;;;;;;;;
T043;B0129;;;;;;;;;;;;;;;;;;;;;;;
T043;B0022;;;;;;;;;;;;;;;;;;;;;;;
T043;B0123;;;;;;;;;;;;;;;;;;;;;;;
T043;B0045;;;;;;;;;;;;;;;;;;;;;;;
T043;B0040;;;;;;;;;;;;;;;;;;;;;;;
T043;B0039;;;;;;;;;;;;;;;;;;;;;;;
T043;B0057;;;;;;;;;;;;;;;;;;;;;;;
T043;B0059;;;;;;;;;;;;;;;;;;;;;;;
T044;B0027;;;;;;;;;;;;;;;;;;;;;;;
T044;B0077;;;;;;;;;;;;;;;;;;;;;;;
T044;B0031;;;;;;;;;;;;;;;;;;;;;;;
T044;B0059;;;;;;;;;;;;;;;;;;;;;;;
T044;B0067;;;;;;;;;;;;;;;;;;;;;;;
T044;B0107;;;;;;;;;;;;;;;;;;;;;;;
T044;B0094;;;;;;;;;;;;;;;;;;;;;;;
T044;B0105;;;;;;;;;;;;;;;;;;;;;;;
T044;B0096;;;;;;;;;;;;;;;;;;;;;;;
T044;B0117;;;;;;;;;;;;;;;;;;;;;;;
T044;B0010;;;;;;;;;;;;;;;;;;;;;;;
T045;B0027;;;;;;;;;;;;;;;;;;;;;;;
T045;B0120;;;;;;;;;;;;;;;;;;;;;;;
T045;B0006;;;;;;;;;;;;;;;;;;;;;;;
T045;B0130;;;;;;;;;;;;;;;;;;;;;;;
T045;B0032;;;;;;;;;;;;;;;;;;;;;;;
T045;B0020;;;;;;;;;;;;;;;;;;;;;;;
T045;B0131;;;;;;;;;;;;;;;;;;;;;;;
T045;B0048;;;;;;;;;;;;;;;;;;;;;;;
T046;B0027;;;;;;;;;;;;;;;;;;;;;;;
T046;B0092;;;;;;;;;;;;;;;;;;;;;;;
T046;B0094;;;;;;;;;;;;;;;;;;;;;;;
T046;B0105;;;;;;;;;;;;;;;;;;;;;;;
T046;B0096;;;;;;;;;;;;;;;;;;;;;;;
T046;B0031;;;;;;;;;;;;;;;;;;;;;;;
T046;B0117;;;;;;;;;;;;;;;;;;;;;;;
T046;B0024;;;;;;;;;;;;;;;;;;;;;;;
T046;B0032;;;;;;;;;;;;;;;;;;;;;;;
T046;B0051;;;;;;;;;;;;;;;;;;;;;;;
T046;B0020;;;;;;;;;;;;;;;;;;;;;;;
T046;B0131;;;;;;;;;;;;;;;;;;;;;;;
T046;B0029;;;;;;;;;;;;;;;;;;;;;;;
T047;B0027;;;;;;;;;;;;;;;;;;;;;;;
T048;B0027;;;;;;;;;;;;;;;;;;;;;;;
T049;B0027;;;;;;;;;;;;;;;;;;;;;;;
T049;B0051;;;;;;;;;;;;;;;;;;;;;;;
T049;B0132;;;;;;;;;;;;;;;;;;;;;;;
T049;B0133;;;;;;;;;;;;;;;;;;;;;;;
T049;B0134;;;;;;;;;;;;;;;;;;;;;;;
T049;B0062;;;;;;;;;;;;;;;;;;;;;;;
T049;B0135;;;;;;;;;;;;;;;;;;;;;;;
T049;B0136;;;;;;;;;;;;;;;;;;;;;;;
T049;B0006;;;;;;;;;;;;;;;;;;;;;;;
T049;B0130;;;;;;;;;;;;;;;;;;;;;;;
T049;B0020;;;;;;;;;;;;;;;;;;;;;;;
T050;B0027;;;;;;;;;;;;;;;;;;;;;;;
T050;B0105;;;;;;;;;;;;;;;;;;;;;;;
T050;B0096;;;;;;;;;;;;;;;;;;;;;;;
T050;B0094;;;;;;;;;;;;;;;;;;;;;;;
T050;B0117;;;;;;;;;;;;;;;;;;;;;;;
T050;B0031;;;;;;;;;;;;;;;;;;;;;;;
T050;B0010;;;;;;;;;;;;;;;;;;;;;;;
T050;B0107;;;;;;;;;;;;;;;;;;;;;;;
T051;B0027;;;;;;;;;;;;;;;;;;;;;;;
T051;B0105;;;;;;;;;;;;;;;;;;;;;;;
T051;B0096;;;;;;;;;;;;;;;;;;;;;;;
T051;B0094;;;;;;;;;;;;;;;;;;;;;;;
T051;B0117;;;;;;;;;;;;;;;;;;;;;;;
T051;B0031;;;;;;;;;;;;;;;;;;;;;;;
T051;B0010;;;;;;;;;;;;;;;;;;;;;;;
T051;B0107;;;;;;;;;;;;;;;;;;;;;;;
T052;B0027;;;;;;;;;;;;;;;;;;;;;;;
T052;B0105;;;;;;;;;;;;;;;;;;;;;;;
T052;B0096;;;;;;;;;;;;;;;;;;;;;;;
T052;B0094;;;;;;;;;;;;;;;;;;;;;;;
T052;B0117;;;;;;;;;;;;;;;;;;;;;;;
T052;B0031;;;;;;;;;;;;;;;;;;;;;;;
T052;B0010;;;;;;;;;;;;;;;;;;;;;;;
T052;B0107;;;;;;;;;;;;;;;;;;;;;;;
T053;B0027;;;;;;;;;;;;;;;;;;;;;;;
T053;B0105;;;;;;;;;;;;;;;;;;;;;;;
T053;B0096;;;;;;;;;;;;;;;;;;;;;;;
T053;B0094;;;;;;;;;;;;;;;;;;;;;;;
T053;B0117;;;;;;;;;;;;;;;;;;;;;;;
T053;B0031;;;;;;;;;;;;;;;;;;;;;;;
T053;B0010;;;;;;;;;;;;;;;;;;;;;;;
T053;B0107;;;;;;;;;;;;;;;;;;;;;;;
T054;B0027;;;;;;;;;;;;;;;;;;;;;;;
T054;B0105;;;;;;;;;;;;;;;;;;;;;;;
T054;B0096;;;;;;;;;;;;;;;;;;;;;;;
T054;B0094;;;;;;;;;;;;;;;;;;;;;;;
T054;B0117;;;;;;;;;;;;;;;;;;;;;;;
T054;B0031;;;;;;;;;;;;;;;;;;;;;;;
T054;B0010;;;;;;;;;;;;;;;;;;;;;;;
T054;B0107;;;;;;;;;;;;;;;;;;;;;;;
T055;B0027;;;;;;;;;;;;;;;;;;;;;;;
T056;B0029;;;;;;;;;;;;;;;;;;;;;;;
T056;B0112;;;;;;;;;;;;;;;;;;;;;;;
T056;B0109;;;;;;;;;;;;;;;;;;;;;;;
T056;B0064;;;;;;;;;;;;;;;;;;;;;;;
T056;B0092;;;;;;;;;;;;;;;;;;;;;;;
T056;B0105;;;;;;;;;;;;;;;;;;;;;;;
T056;B0096;;;;;;;;;;;;;;;;;;;;;;;
T056;B0033;;;;;;;;;;;;;;;;;;;;;;;
T056;B0132;;;;;;;;;;;;;;;;;;;;;;;
T056;B0048;;;;;;;;;;;;;;;;;;;;;;;
T056;B0131;;;;;;;;;;;;;;;;;;;;;;;
T056;B0020;;;;;;;;;;;;;;;;;;;;;;;
T056;B0024;;;;;;;;;;;;;;;;;;;;;;;
T057;B0029;;;;;;;;;;;;;;;;;;;;;;;
T057;B0049;;;;;;;;;;;;;;;;;;;;;;;
T058;B0029;;;;;;;;;;;;;;;;;;;;;;;
T058;B0120;;;;;;;;;;;;;;;;;;;;;;;
T059;B0029;;;;;;;;;;;;;;;;;;;;;;;
T059;B0120;;;;;;;;;;;;;;;;;;;;;;;
T059;B0006;;;;;;;;;;;;;;;;;;;;;;;
T059;B0130;;;;;;;;;;;;;;;;;;;;;;;
T059;B0048;;;;;;;;;;;;;;;;;;;;;;;
T059;B0131;;;;;;;;;;;;;;;;;;;;;;;
T059;B0020;;;;;;;;;;;;;;;;;;;;;;;
T059;B0032;;;;;;;;;;;;;;;;;;;;;;;
T060;B0029;;;;;;;;;;;;;;;;;;;;;;;
T060;B0048;;;;;;;;;;;;;;;;;;;;;;;
T060;B0137;;;;;;;;;;;;;;;;;;;;;;;
T060;B0138;;;;;;;;;;;;;;;;;;;;;;;
T060;B0139;;;;;;;;;;;;;;;;;;;;;;;
T060;B0140;;;;;;;;;;;;;;;;;;;;;;;
T061;B0029;;;;;;;;;;;;;;;;;;;;;;;
T061;B0021;;;;;;;;;;;;;;;;;;;;;;;
T061;B0141;;;;;;;;;;;;;;;;;;;;;;;
T062;B0029;;;;;;;;;;;;;;;;;;;;;;;
T063;B0029;;;;;;;;;;;;;;;;;;;;;;;
T063;B0020;;;;;;;;;;;;;;;;;;;;;;;
T063;B0054;;;;;;;;;;;;;;;;;;;;;;;
T063;B0120;;;;;;;;;;;;;;;;;;;;;;;
T064;B0029;;;;;;;;;;;;;;;;;;;;;;;
T065;B0029;;;;;;;;;;;;;;;;;;;;;;;
T065;B0048;;;;;;;;;;;;;;;;;;;;;;;
T065;B0064;;;;;;;;;;;;;;;;;;;;;;;
T065;B0054;;;;;;;;;;;;;;;;;;;;;;;
T065;B0062;;;;;;;;;;;;;;;;;;;;;;;
T065;B0020;;;;;;;;;;;;;;;;;;;;;;;
T065;B0142;;;;;;;;;;;;;;;;;;;;;;;
T065;B0033;;;;;;;;;;;;;;;;;;;;;;;
T065;B0051;;;;;;;;;;;;;;;;;;;;;;;
T065;B0032;;;;;;;;;;;;;;;;;;;;;;;
T065;B0024;;;;;;;;;;;;;;;;;;;;;;;
T065;B0121;;;;;;;;;;;;;;;;;;;;;;;
T066;B0029;;;;;;;;;;;;;;;;;;;;;;;
T066;B0020;;;;;;;;;;;;;;;;;;;;;;;
T066;B0054;;;;;;;;;;;;;;;;;;;;;;;
T066;B0032;;;;;;;;;;;;;;;;;;;;;;;
T066;B0024;;;;;;;;;;;;;;;;;;;;;;;
T066;B0048;;;;;;;;;;;;;;;;;;;;;;;
T066;B0142;;;;;;;;;;;;;;;;;;;;;;;
T066;B0062;;;;;;;;;;;;;;;;;;;;;;;
T066;B0121;;;;;;;;;;;;;;;;;;;;;;;
T066;B0143;;;;;;;;;;;;;;;;;;;;;;;
T066;B0049;;;;;;;;;;;;;;;;;;;;;;;
T067;B0144;;;;;;;;;;;;;;;;;;;;;;;
T067;B0064;;;;;;;;;;;;;;;;;;;;;;;
T067;B0049;;;;;;;;;;;;;;;;;;;;;;;
T068;B0145;;;;;;;;;;;;;;;;;;;;;;;
T069;B0030;;;;;;;;;;;;;;;;;;;;;;;
T069;B0048;;;;;;;;;;;;;;;;;;;;;;;
T069;B0137;;;;;;;;;;;;;;;;;;;;;;;
T069;B0138;;;;;;;;;;;;;;;;;;;;;;;
T069;B0139;;;;;;;;;;;;;;;;;;;;;;;
T069;B0140;;;;;;;;;;;;;;;;;;;;;;;
T070;B0027;;;;;;;;;;;;;;;;;;;;;;;
T070;B0117;;;;;;;;;;;;;;;;;;;;;;;
T070;B0010;;;;;;;;;;;;;;;;;;;;;;;
T070;B0031;;;;;;;;;;;;;;;;;;;;;;;
T070;B0107;;;;;;;;;;;;;;;;;;;;;;;
T070;B0094;;;;;;;;;;;;;;;;;;;;;;;
T070;B0105;;;;;;;;;;;;;;;;;;;;;;;
T070;B0096;;;;;;;;;;;;;;;;;;;;;;;
T071;B0146;;;;;;;;;;;;;;;;;;;;;;;
T071;B0049;;;;;;;;;;;;;;;;;;;;;;;
T072;B0147;;;;;;;;;;;;;;;;;;;;;;;
T072;B0141;;;;;;;;;;;;;;;;;;;;;;;
T072;B0021;;;;;;;;;;;;;;;;;;;;;;;
T073;B0147;;;;;;;;;;;;;;;;;;;;;;;
T073;B0141;;;;;;;;;;;;;;;;;;;;;;;
T073;B0021;;;;;;;;;;;;;;;;;;;;;;;
T074;B0147;;;;;;;;;;;;;;;;;;;;;;;
T074;B0141;;;;;;;;;;;;;;;;;;;;;;;
T075;B0147;;;;;;;;;;;;;;;;;;;;;;;
T076;B0035;;;;;;;;;;;;;;;;;;;;;;;
T076;B0056;;;;;;;;;;;;;;;;;;;;;;;
T076;B0118;;;;;;;;;;;;;;;;;;;;;;;
T076;B0097;;;;;;;;;;;;;;;;;;;;;;;
T076;B0049;;;;;;;;;;;;;;;;;;;;;;;
T077;B0035;;;;;;;;;;;;;;;;;;;;;;;
T078;B0035;;;;;;;;;;;;;;;;;;;;;;;
T078;B0056;;;;;;;;;;;;;;;;;;;;;;;
T078;B0065;;;;;;;;;;;;;;;;;;;;;;;
T078;B0059;;;;;;;;;;;;;;;;;;;;;;;
T079;B0036;;;;;;;;;;;;;;;;;;;;;;;
T079;B0037;;;;;;;;;;;;;;;;;;;;;;;
T079;B0009;;;;;;;;;;;;;;;;;;;;;;;
T079;B0050;;;;;;;;;;;;;;;;;;;;;;;
T079;B0023;;;;;;;;;;;;;;;;;;;;;;;
T080;B0038;;;;;;;;;;;;;;;;;;;;;;;
T081;B0038;;;;;;;;;;;;;;;;;;;;;;;
T081;B0101;;;;;;;;;;;;;;;;;;;;;;;
T081;B0100;;;;;;;;;;;;;;;;;;;;;;;
T081;B0059;;;;;;;;;;;;;;;;;;;;;;;
T082;B0021;;;;;;;;;;;;;;;;;;;;;;;
T082;B0120;;;;;;;;;;;;;;;;;;;;;;;
T082;B0054;;;;;;;;;;;;;;;;;;;;;;;
T082;B0020;;;;;;;;;;;;;;;;;;;;;;;
T082;B0032;;;;;;;;;;;;;;;;;;;;;;;
T083;B0021;;;;;;;;;;;;;;;;;;;;;;;
T083;B0120;;;;;;;;;;;;;;;;;;;;;;;
T083;B0029;;;;;;;;;;;;;;;;;;;;;;;
T083;B0054;;;;;;;;;;;;;;;;;;;;;;;
T083;B0020;;;;;;;;;;;;;;;;;;;;;;;
T083;B0032;;;;;;;;;;;;;;;;;;;;;;;
T084;B0029;;;;;;;;;;;;;;;;;;;;;;;
T084;B0021;;;;;;;;;;;;;;;;;;;;;;;
T084;B0141;;;;;;;;;;;;;;;;;;;;;;;
T085;B0021;;;;;;;;;;;;;;;;;;;;;;;
T085;B0048;;;;;;;;;;;;;;;;;;;;;;;
T085;B0064;;;;;;;;;;;;;;;;;;;;;;;
T085;B0054;;;;;;;;;;;;;;;;;;;;;;;
T085;B0062;;;;;;;;;;;;;;;;;;;;;;;
T085;B0020;;;;;;;;;;;;;;;;;;;;;;;
T085;B0051;;;;;;;;;;;;;;;;;;;;;;;
T085;B0032;;;;;;;;;;;;;;;;;;;;;;;
T086;B0021;;;;;;;;;;;;;;;;;;;;;;;
T086;B0049;;;;;;;;;;;;;;;;;;;;;;;
T087;B0098;;;;;;;;;;;;;;;;;;;;;;;
T087;B0045;;;;;;;;;;;;;;;;;;;;;;;
